1731604371.800067,1
1731604371.905436,0
1731604372.010628,0
1731604372.116103,0
1731604372.222399,0
1731604372.331683,1
1731604372.441446,0
1731604372.547596,0
1731604372.658026,0
1731604372.764431,0
1731604372.876539,0
1731604372.983424,0
1731604373.094613,0
1731604373.202888,0
1731604373.339772,2
1731604373.448187,0
1731604373.557715,0
1731604373.665116,0
1731604373.805175,0
1731604373.917039,0
1731604374.028116,0
1731604374.134767,0
1731604374.272237,0
1731604374.381549,0
1731604374.489457,0
1731604374.621091,0
1731604374.731448,0
1731604374.842722,0
1731604374.955741,0
1731604375.065898,0
1731604375.175111,0
1731604375.284701,0
1731604375.396442,0
1731604375.525923,0
1731604375.638884,0
1731604375.754011,0
1731604375.863283,3
1731604375.969781,0
1731604376.090271,0
1731604376.199039,0
1731604376.305210,0
1731604376.417596,0
1731604376.528527,0
1731604376.640035,0
1731604376.746527,0
1731604376.856355,0
1731604376.963806,0
1731604377.075618,0
1731604377.182684,0
1731604377.318524,0
1731604377.428286,0
1731604377.538746,0
1731604377.651034,0
1731604377.757856,0
1731604377.864159,0
1731604377.968939,0
1731604378.075700,0
1731604378.182157,0
1731604378.310505,0
1731604378.418698,0
1731604378.527743,0
1731604378.636214,0
1731604378.763264,0
1731604378.869821,0
1731604378.978234,3
1731604379.089972,0
1731604379.230171,0
1731604379.339643,0
1731604379.450489,0
1731604379.560954,0
1731604379.668406,0
1731604379.794685,0
1731604379.903798,0
1731604380.027139,0
1731604380.134532,0
1731604380.242108,0
1731604380.354949,0
1731604380.462779,0
1731604380.569187,0
1731604380.682040,0
1731604380.796879,0
1731604380.902875,0
1731604381.010432,0
1731604381.119402,0
1731604381.225591,0
1731604381.337913,0
1731604381.448809,0
1731604381.597492,0
1731604381.703908,0
1731604381.809207,0
1731604381.920312,0
1731604382.030666,0
1731604382.179873,0
1731604382.286467,0
1731604382.393935,0
1731604382.500324,0
1731604382.641628,0
1731604382.747189,0
1731604382.852670,0
1731604382.962635,0
1731604383.086964,0
1731604383.196634,0
1731604383.307154,0
1731604383.414487,0
1731604383.566869,0
1731604383.673654,0
1731604383.782444,0
1731604383.890651,0
1731604383.996502,0
1731604384.104884,0
1731604384.214563,0
1731604384.350377,0
1731604384.459116,0
1731604384.566122,0
1731604384.676624,0
1731604384.787732,0
1731604384.898386,0
1731604385.005400,0
1731604385.117326,0
1731604385.228592,1
1731604385.340036,0
1731604385.447265,0
1731604385.559545,0
1731604385.671061,0
1731604385.780660,0
1731604385.891075,0
1731604386.001823,0
1731604386.111971,0
1731604386.222871,0
1731604386.333172,0
1731604386.442620,0
1731604386.549600,0
1731604386.655844,0
1731604386.763422,0
1731604386.874333,0
1731604386.985596,0
1731604387.094926,0
1731604387.203876,0
1731604387.316546,0
1731604387.426868,0
1731604387.538054,0
1731604387.644858,0
1731604387.751567,0
1731604387.858209,0
1731604387.971755,0
1731604388.078345,0
1731604388.190783,0
1731604388.296311,6
1731604388.402773,0
1731604388.542495,0
1731604388.650342,0
1731604388.757906,0
1731604388.865499,0
1731604388.974441,0
1731604389.084204,0
1731604389.194854,0
1731604389.301977,0
1731604389.411293,0
1731604389.519328,0
1731604389.626628,0
1731604389.736723,0
1731604389.846644,0
1731604389.956807,0
1731604390.067079,0
1731604390.177628,0
1731604390.285701,0
1731604390.392542,0
1731604390.499122,0
1731604390.607060,0
1731604390.720534,0
1731604390.830612,0
1731604390.963598,0
1731604391.072474,0
1731604391.181896,0
1731604391.291136,0
1731604391.397563,0
1731604391.505291,0
1731604391.614166,0
1731604391.724080,0
1731604391.830360,0
1731604391.939195,0
1731604392.046918,0
1731604392.155109,0
1731604392.261400,0
1731604392.371185,0
1731604392.482026,0
1731604392.655927,0
1731604392.767260,0
1731604392.877492,0
1731604392.985851,0
1731604393.094847,0
1731604393.202661,0
1731604393.310409,0
1731604393.417175,0
1731604393.525744,0
1731604393.631964,0
1731604393.737805,0
1731604393.843309,0
1731604393.948683,0
1731604394.054452,0
1731604394.159962,0
1731604394.268543,0
1731604394.380323,0
1731604394.490198,0
1731604394.601831,0
1731604394.710893,0
1731604394.820385,0
1731604394.930643,0
1731604395.060941,0
1731604395.169271,0
1731604395.280421,0
1731604395.427533,0
1731604395.535357,0
1731604395.647654,0
1731604395.755697,0
1731604395.863095,0
1731604395.975671,0
1731604396.088746,0
1731604396.206069,0
1731604396.319299,0
1731604396.427962,0
1731604396.534367,0
1731604396.640520,0
1731604396.777052,0
1731604396.887417,0
1731604396.999739,0
1731604397.112527,0
1731604397.222267,0
1731604397.338896,0
1731604397.451026,0
1731604397.562248,0
1731604397.698945,0
1731604397.809977,0
1731604397.921420,0
1731604398.033135,0
1731604398.140138,0
1731604398.246339,0
1731604398.354681,0
1731604398.465332,0
1731604398.575273,0
1731604398.686029,0
1731604398.797681,0
1731604398.907632,0
1731604399.018424,0
1731604399.128259,0
1731604399.239899,0
1731604399.351214,0
1731604399.471084,0
1731604399.587756,0
1731604399.697795,0
1731604399.810055,0
1731604399.964681,0
1731604400.073864,0
1731604400.193713,0
1731604400.305760,0
1731604400.413115,0
1731604400.520053,0
1731604400.629553,0
1731604400.740065,0
1731604400.850018,0
1731604400.960322,0
1731604401.070525,0
1731604401.177973,0
1731604401.285023,0
1731604401.393397,0
1731604401.507329,0
1731604401.613591,0
1731604401.719997,0
1731604401.827118,0
1731604401.933609,0
1731604402.189816,0
1731604402.301597,0
1731604402.409384,0
1731604402.520474,0
1731604402.632804,0
1731604402.743398,0
1731604402.854690,0
1731604402.966549,0
1731604403.073650,0
1731604403.182735,0
1731604403.292091,0
1731604403.428288,0
1731604403.537223,0
1731604403.650138,0
1731604403.756950,0
1731604403.864342,10
1731604403.976294,0
1731604404.088377,0
1731604404.198171,0
1731604404.308989,0
1731604404.419254,0
1731604404.530611,0
1731604404.647034,0
1731604404.753919,0
1731604404.861864,0
1731604404.969750,0
1731604405.079761,0
1731604405.191320,0
1731604405.303856,0
1731604405.413838,0
1731604405.553265,0
1731604405.660973,0
1731604405.771117,0
1731604405.878753,0
1731604406.027416,0
1731604406.136823,0
1731604406.246467,0
1731604406.356694,0
1731604406.489677,0
1731604406.599314,0
1731604406.709744,0
1731604406.821351,0
1731604406.946860,0
1731604407.055836,1
1731604407.254380,0
1731604407.371671,0
1731604407.483580,0
1731604407.628233,0
1731604407.736858,0
1731604407.844784,0
1731604407.954226,0
1731604408.064770,0
1731604408.181341,0
1731604408.290267,0
1731604408.401138,0
1731604408.507968,0
1731604408.644719,0
1731604408.758099,0
1731604408.866652,0
1731604408.977941,0
1731604409.087542,0
1731604409.197793,0
1731604409.318196,0
1731604409.428546,0
1731604409.540390,0
1731604409.651569,0
1731604409.761100,0
1731604409.903114,0
1731604410.020054,0
1731604410.133661,1
1731604410.249154,0
1731604410.365122,0
1731604410.473381,0
1731604410.580035,0
1731604410.686747,0
1731604410.836297,0
1731604410.942293,0
1731604411.047718,0
1731604411.154283,0
1731604411.260445,0
1731604411.389054,0
1731604411.495331,0
1731604411.602648,0
1731604411.746839,0
1731604411.858407,0
1731604411.968692,0
1731604412.077877,0
1731604412.189760,0
1731604412.301295,0
1731604412.411588,0
1731604412.542907,0
1731604412.651045,0
1731604412.762617,0
1731604412.873735,0
1731604413.018696,0
1731604413.127525,0
1731604413.233131,3
1731604413.368079,0
1731604413.477283,0
1731604413.589076,0
1731604413.699729,0
1731604413.811146,0
1731604413.920623,0
1731604414.031508,0
1731604414.139612,0
1731604414.246314,0
1731604414.354475,0
1731604414.464580,0
1731604414.574888,0
1731604414.685380,0
1731604414.813264,0
1731604414.924407,0
1731604415.036708,0
1731604415.148364,0
1731604415.257949,0
1731604415.367794,0
1731604415.478166,0
1731604415.603114,0
1731604415.722754,0
1731604415.832376,0
1731604415.970633,0
1731604416.079272,0
1731604416.185507,0
1731604416.290816,0
1731604416.396778,1
1731604416.502915,0
1731604416.609202,0
1731604416.717212,0
1731604416.845324,0
1731604416.957275,0
1731604417.069319,0
1731604417.175805,0
1731604417.288721,0
1731604417.399343,0
1731604417.510843,0
1731604417.620565,0
1731604417.730795,0
1731604417.841915,0
1731604417.952633,0
1731604418.062333,0
1731604418.171365,0
1731604418.288582,0
1731604418.475073,0
1731604418.582021,0
1731604418.687710,0
1731604418.794589,0
1731604418.901492,0
1731604419.006184,0
1731604419.115073,0
1731604419.230708,0
1731604419.342414,0
1731604419.456795,3
1731604419.568745,0
1731604419.676809,0
1731604419.782872,0
1731604419.890867,0
1731604419.998442,0
1731604420.109931,0
1731604420.216725,0
1731604420.324507,0
1731604420.433404,0
1731604420.539567,0
1731604420.646166,0
1731604420.754005,0
1731604420.861157,0
1731604420.967577,0
1731604421.073728,0
1731604421.180320,0
1731604421.289129,0
1731604421.395281,0
1731604421.501224,0
1731604421.607999,0
1731604421.716399,0
1731604421.828869,0
1731604421.937902,0
1731604422.045169,0
1731604422.154949,0
1731604422.287385,0
1731604422.393307,0
1731604422.508829,0
1731604422.615299,0
1731604422.720754,0
1731604422.827368,0
1731604422.932768,0
1731604423.038830,0
1731604423.145140,0
1731604423.250945,0
1731604423.357185,0
1731604423.462667,0
1731604423.568705,0
1731604423.674866,0
1731604423.780276,0
1731604423.886142,0
1731604423.992361,0
1731604424.098447,0
1731604424.204464,0
1731604424.310272,0
1731604424.417603,0
1731604424.523644,0
1731604424.629786,0
1731604424.736209,0
1731604424.842902,0
1731604424.949589,0
1731604425.056574,0
1731604425.163756,0
1731604425.270204,0
1731604425.376607,0
1731604425.483734,0
1731604425.589638,0
1731604425.696375,2
1731604425.803315,0
1731604425.908905,0
1731604426.018300,0
1731604426.124399,0
1731604426.229806,0
1731604426.336855,0
1731604426.444292,0
1731604426.552752,0
1731604426.658830,0
1731604426.764811,0
1731604426.870306,0
1731604426.979880,0
1731604427.085905,0
1731604427.192255,0
1731604427.302045,0
1731604427.407973,0
1731604427.514477,0
1731604427.620256,0
1731604427.726545,0
1731604427.832108,0
1731604427.938700,0
1731604428.044578,0
1731604428.155057,0
1731604428.260692,0
1731604428.366635,0
1731604428.472212,0
1731604428.578179,0
1731604428.684274,0
1731604428.790803,3
1731604428.896746,0
1731604429.002234,0
1731604429.108455,0
1731604429.213927,0
1731604429.333356,0
1731604429.453256,0
1731604429.566803,0
1731604429.677860,0
1731604429.803917,0
1731604429.909660,0
1731604430.015564,0
1731604430.124136,0
1731604430.232210,0
1731604430.338601,0
1731604430.445006,0
1731604430.557558,0
1731604430.663834,0
1731604430.774259,0
1731604430.879831,0
1731604430.986638,0
1731604431.093535,0
1731604431.210209,0
1731604431.318461,0
1731604431.430407,0
1731604431.571956,0
1731604431.678983,0
1731604431.789947,0
1731604431.896475,0
1731604432.004390,0
1731604432.110358,0
1731604432.215738,0
1731604432.324077,0
1731604432.430133,0
1731604432.537420,0
1731604432.647629,0
1731604432.753458,0
1731604432.859894,0
1731604432.967833,0
1731604433.080378,0
1731604433.186330,0
1731604433.291279,0
1731604433.397041,0
1731604433.502264,0
1731604433.607777,0
1731604433.713345,0
1731604433.819318,0
1731604433.926431,0
1731604434.060078,0
1731604434.165801,0
1731604434.278191,0
1731604434.390754,0
1731604434.497089,0
1731604434.608112,0
1731604434.714112,0
1731604434.821099,0
1731604434.926513,0
1731604435.032902,4
1731604435.140548,0
1731604435.246616,0
1731604435.352099,0
1731604435.459987,0
1731604435.567507,0
1731604435.681075,0
1731604435.815058,0
1731604435.924084,0
1731604436.030238,0
1731604436.139141,0
1731604436.248038,0
1731604436.382692,0
1731604436.491154,0
1731604436.600602,0
1731604436.707819,0
1731604436.814097,0
1731604436.920937,0
1731604437.026195,0
1731604437.133427,0
1731604437.239857,0
1731604437.345058,0
1731604437.450528,0
1731604437.556480,0
1731604437.662479,0
1731604437.768731,0
1731604437.875822,0
1731604437.982040,0
1731604438.090915,0
1731604438.202745,0
1731604438.308896,0
1731604438.415269,0
1731604438.522889,0
1731604438.633258,0
1731604438.740897,0
1731604438.847412,0
1731604438.957435,0
1731604439.066847,0
1731604439.194305,0
1731604439.300518,0
1731604439.407008,0
1731604439.512974,0
1731604439.622439,0
1731604439.729968,0
1731604439.839094,0
1731604439.946858,0
1731604440.052750,0
1731604440.158810,0
1731604440.264811,0
1731604440.373150,0
1731604440.479847,0
1731604440.585515,0
1731604440.691615,0
1731604440.859782,0
1731604440.984976,0
1731604441.090664,0
1731604441.205474,0
1731604441.314468,0
1731604441.421243,0
1731604441.532076,0
1731604441.642780,0
1731604441.751286,0
1731604441.858129,0
1731604441.966930,0
1731604442.073618,0
1731604442.182185,0
1731604442.289908,0
1731604442.399263,0
1731604442.507166,0
1731604442.615828,0
1731604442.723680,0
1731604442.832225,0
1731604442.937383,0
1731604443.045458,0
1731604443.153614,0
1731604443.258989,0
1731604443.365098,0
1731604443.474178,0
1731604443.580430,0
1731604443.688124,0
1731604443.796756,0
1731604443.903171,0
1731604444.010634,0
1731604444.117732,0
1731604444.226257,0
1731604444.332235,1
1731604444.438095,0
1731604444.546786,0
1731604444.665104,0
1731604444.770213,0
1731604444.876445,0
1731604444.982496,0
1731604445.091465,0
1731604445.201097,0
1731604445.311183,0
1731604445.422301,0
1731604445.532393,0
1731604445.643157,0
1731604445.750187,0
1731604445.856999,0
1731604445.963277,0
1731604446.069044,0
1731604446.175003,0
1731604446.280370,0
1731604446.397718,0
1731604446.502977,0
1731604446.608755,0
1731604446.715762,0
1731604446.822657,0
1731604446.928994,0
1731604447.038697,0
1731604447.146743,0
1731604447.255948,0
1731604447.366612,0
1731604447.473226,4
1731604447.578935,0
1731604447.686899,0
1731604447.794123,0
1731604447.907677,0
1731604448.018411,0
1731604448.128897,0
1731604448.239276,0
1731604448.347210,0
1731604448.453243,0
1731604448.561559,0
1731604448.672486,0
1731604448.781004,0
1731604448.890883,0
1731604449.002733,0
1731604449.112059,0
1731604449.218723,0
1731604449.326685,0
1731604449.433845,0
1731604449.562074,0
1731604449.673266,0
1731604449.784414,0
1731604449.895658,0
1731604450.002382,0
1731604450.127176,0
1731604450.236009,0
1731604450.343039,0
1731604450.449497,0
1731604450.575469,1
1731604450.681288,0
1731604450.789676,0
1731604450.899821,0
1731604451.010300,0
1731604451.119832,0
1731604451.229326,0
1731604451.339734,0
1731604451.452162,0
1731604451.561536,0
1731604451.672720,0
1731604451.828122,0
1731604451.938045,0
1731604452.048174,0
1731604452.154618,0
1731604452.260499,0
1731604452.366023,0
1731604452.473916,0
1731604452.585198,0
1731604452.696567,0
1731604452.806136,0
1731604452.917279,0
1731604453.025360,0
1731604453.136461,0
1731604453.245607,0
1731604453.352919,0
1731604453.460782,0
1731604453.568150,0
1731604453.675850,0
1731604453.783075,0
1731604453.889680,0
1731604454.007657,0
1731604454.118788,0
1731604454.225549,0
1731604454.331203,0
1731604454.443637,0
1731604454.552892,0
1731604454.663490,0
1731604454.771732,0
1731604454.879841,0
1731604454.985619,0
1731604455.095545,0
1731604455.202121,0
1731604455.314719,0
1731604455.427842,0
1731604455.533379,0
1731604455.641134,0
1731604455.748418,0
1731604455.866536,0
1731604455.980144,0
1731604456.092101,0
1731604456.202787,0
1731604456.339454,0
1731604456.450748,0
1731604456.561378,0
1731604456.670507,0
1731604456.789681,0
1731604456.898107,0
1731604457.004135,0
1731604457.122626,0
1731604457.229656,0
1731604457.342173,0
1731604457.453325,0
1731604457.564182,0
1731604457.670175,0
1731604457.776819,0
1731604457.884086,0
1731604457.995803,0
1731604458.107000,0
1731604458.218125,0
1731604458.328792,0
1731604458.439949,0
1731604458.551955,0
1731604458.661069,0
1731604458.772741,0
1731604458.882633,0
1731604458.992028,0
1731604459.104237,0
1731604459.216325,0
1731604459.326243,0
1731604459.432293,0
1731604459.537551,0
1731604459.643853,0
1731604459.749594,0
1731604459.872790,0
1731604459.979384,0
1731604460.085515,0
1731604460.190174,0
1731604460.295633,0
1731604460.405551,0
1731604460.516798,0
1731604460.659717,0
1731604460.768292,0
1731604460.875757,0
1731604460.988169,0
1731604461.097227,0
1731604461.209627,0
1731604461.319708,0
1731604461.429625,0
1731604461.539065,0
1731604461.649471,0
1731604461.760043,0
1731604461.871416,0
1731604461.978856,0
1731604462.090741,0
1731604462.203312,0
1731604462.313728,0
1731604462.424698,0
1731604462.534715,0
1731604462.646578,0
1731604462.753661,0
1731604462.862022,0
1731604462.971197,0
1731604463.079136,0
1731604463.186812,0
1731604463.292480,0
1731604463.399719,0
1731604463.508861,0
1731604463.619002,0
1731604463.748366,0
1731604463.855951,0
1731604463.965234,0
1731604464.073673,0
1731604464.185740,0
1731604464.296488,0
1731604464.408061,0
1731604464.519048,0
1731604464.633038,0
1731604464.747030,0
1731604464.857725,0
1731604464.968828,0
1731604465.079584,0
1731604465.190704,0
1731604465.298382,0
1731604465.409334,0
1731604465.523157,0
1731604465.632951,0
1731604465.743068,0
1731604465.853450,0
1731604465.963959,0
1731604466.074171,0
1731604466.183781,1
1731604466.294718,0
1731604466.407812,0
1731604466.515666,0
1731604466.626266,0
1731604466.736381,0
1731604466.846512,0
1731604466.957924,0
1731604467.067627,0
1731604467.178624,0
1731604467.289683,0
1731604467.399668,0
1731604467.510837,0
1731604467.620225,0
1731604467.730528,0
1731604467.837880,0
1731604467.948407,0
1731604468.056032,0
1731604468.162364,0
1731604468.268972,0
1731604468.375655,0
1731604468.482175,0
1731604468.588852,0
1731604468.700180,0
1731604468.809393,0
1731604468.915278,0
1731604469.045320,0
1731604469.152349,0
1731604469.258313,3
1731604469.369746,0
1731604469.481245,0
1731604469.600075,0
1731604469.712915,0
1731604469.823201,0
1731604469.930540,0
1731604470.042784,0
1731604470.150600,0
1731604470.258707,0
1731604470.371109,0
1731604470.485537,0
1731604470.597032,0
1731604470.744617,0
1731604470.851606,0
1731604470.965897,0
1731604471.073014,0
1731604471.183434,0
1731604471.293036,0
1731604471.403945,0
1731604471.512150,0
1731604471.624803,0
1731604471.733003,0
1731604471.843903,0
1731604471.955280,0
1731604472.065427,0
1731604472.172322,0
1731604472.279065,0
1731604472.388608,2
1731604472.498626,0
1731604472.642355,0
1731604472.749516,0
1731604472.859899,0
1731604472.970376,0
1731604473.079936,0
1731604473.191670,0
1731604473.310614,0
1731604473.421415,0
1731604473.532980,0
1731604473.640918,0
1731604473.752338,0
1731604473.863527,0
1731604473.973924,0
1731604474.085538,0
1731604474.197615,0
1731604474.306757,0
1731604474.416821,0
1731604474.527097,0
1731604474.636358,0
1731604474.744427,0
1731604474.851222,0
1731604474.957931,0
1731604475.123410,0
1731604475.234430,0
1731604475.345891,0
1731604475.454624,0
1731604475.565052,0
1731604475.672473,0
1731604475.780346,0
1731604475.889795,0
1731604475.996255,0
1731604476.103467,0
1731604476.212895,0
1731604476.322543,0
1731604476.432444,0
1731604476.543636,0
1731604476.653767,0
1731604476.760735,0
1731604476.871520,0
1731604476.983995,0
1731604477.094873,0
1731604477.201495,0
1731604477.308787,0
1731604477.417358,0
1731604477.527261,0
1731604477.639272,0
1731604477.745954,0
1731604477.853744,0
1731604477.961108,0
1731604478.070279,0
1731604478.176678,0
1731604478.308252,0
1731604478.420078,0
1731604478.541843,0
1731604478.647989,0
1731604478.756799,0
1731604478.863524,0
1731604478.972876,0
1731604479.103474,0
1731604479.213601,0
1731604479.321519,0
1731604479.433867,0
1731604479.544529,0
1731604479.651452,0
1731604479.758808,0
1731604479.867360,0
1731604479.978195,0
1731604480.150093,0
1731604480.258760,0
1731604480.364952,0
1731604480.471952,0
1731604480.580663,0
1731604480.687314,0
1731604480.794626,0
1731604480.902759,0
1731604481.010517,0
1731604481.116305,0
1731604481.224015,0
1731604481.333155,0
1731604481.440389,0
1731604481.549620,0
1731604481.655577,0
1731604481.761771,0
1731604481.868417,0
1731604481.974014,0
1731604482.080449,0
1731604482.190330,0
1731604482.316907,0
1731604482.424896,0
1731604482.533877,0
1731604482.640871,0
1731604482.752766,0
1731604482.863922,0
1731604482.973955,0
1731604483.085043,0
1731604483.227903,0
1731604483.342032,0
1731604483.448778,0
1731604483.578450,0
1731604483.690721,0
1731604483.798448,0
1731604483.906037,0
1731604484.017696,0
1731604484.129346,0
1731604484.241069,0
1731604484.349550,0
1731604484.467760,0
1731604484.581775,0
1731604484.696878,0
1731604484.825496,3
1731604484.933283,0
1731604485.041061,0
1731604485.147543,0
1731604485.270897,0
1731604485.380312,0
1731604485.492146,0
1731604485.600496,0
1731604485.707522,0
1731604485.819734,0
1731604485.930416,0
1731604486.041152,0
1731604486.151493,0
1731604486.263276,0
1731604486.372379,0
1731604486.483069,0
1731604486.592516,0
1731604486.703396,0
1731604486.815205,0
1731604486.925366,0
1731604487.032590,0
1731604487.140183,0
1731604487.248806,0
1731604487.358093,0
1731604487.467588,0
1731604487.578569,0
1731604487.688189,0
1731604487.799139,0
1731604487.907404,0
1731604488.017033,0
1731604488.129431,0
1731604488.238494,0
1731604488.352934,0
1731604488.461879,0
1731604488.570246,0
1731604488.677424,0
1731604488.786686,0
1731604488.894684,0
1731604489.003722,0
1731604489.113299,0
1731604489.224112,0
1731604489.333356,0
1731604489.443362,0
1731604489.551849,0
1731604489.659152,0
1731604489.766982,0
1731604489.875632,0
1731604489.985378,0
1731604490.095466,0
1731604490.206061,0
1731604490.314426,0
1731604490.425872,0
1731604490.536155,0
1731604490.644613,0
1731604490.752241,0
1731604490.859740,0
1731604490.969276,0
1731604491.078862,0
1731604491.186272,0
1731604491.292328,0
1731604491.400062,0
1731604491.507453,0
1731604491.620262,0
1731604491.726361,0
1731604491.833285,0
1731604491.938887,0
1731604492.046678,0
1731604492.157155,0
1731604492.267986,0
1731604492.374391,0
1731604492.483394,0
1731604492.589889,0
1731604492.699822,0
1731604492.810271,0
1731604492.917664,0
1731604493.024058,0
1731604493.130799,0
1731604493.261629,0
1731604493.373364,0
1731604493.480290,0
1731604493.601014,0
1731604493.706160,0
1731604493.841185,0
1731604493.954458,0
1731604494.065394,0
1731604494.175489,1
1731604494.326539,0
1731604494.438490,0
1731604494.562350,0
1731604494.669010,0
1731604494.776205,0
1731604494.883423,0
1731604494.989858,0
1731604495.096542,0
1731604495.202125,0
1731604495.308040,0
1731604495.418052,0
1731604495.522966,0
1731604495.633639,0
1731604495.820059,0
1731604495.933824,0
1731604496.044334,0
1731604496.152317,0
1731604496.265156,0
1731604496.376206,0
1731604496.484541,0
1731604496.595145,0
1731604496.747177,0
1731604496.858197,0
1731604496.965880,0
1731604497.074755,0
1731604497.187172,0
1731604497.299480,0
1731604497.409492,0
1731604497.518656,0
1731604497.650586,0
1731604497.760251,0
1731604497.870642,0
1731604497.980702,0
1731604498.091901,0
1731604498.224516,0
1731604498.333716,0
1731604498.444935,0
1731604498.552174,0
1731604498.660643,0
1731604498.765826,0
1731604498.913559,0
1731604499.020182,0
1731604499.131200,0
1731604499.237123,0
1731604499.369210,0
1731604499.476396,0
1731604499.582688,0
1731604499.736647,0
1731604499.848054,0
1731604499.959338,0
1731604500.136658,0
1731604500.245724,0
1731604500.352155,0
1731604500.458693,0
1731604500.566691,0
1731604500.676579,0
1731604500.784701,0
1731604500.896665,0
1731604501.007440,0
1731604501.118232,0
1731604501.228603,0
1731604501.340076,0
1731604501.446999,0
1731604501.553847,0
1731604501.662431,0
1731604501.769419,0
1731604501.880248,0
1731604501.987320,0
1731604502.093360,0
1731604502.214859,0
1731604502.320302,0
1731604502.429126,0
1731604502.556717,0
1731604502.668128,0
1731604502.774547,0
1731604502.977414,0
1731604503.086649,0
1731604503.193624,0
1731604503.306793,0
1731604503.415220,0
1731604503.523406,1
1731604503.631251,0
1731604503.737032,0
1731604503.847781,0
1731604503.953648,0
1731604504.059871,0
1731604504.170135,0
1731604504.279557,0
1731604504.403589,0
1731604504.511284,0
1731604504.620080,0
1731604504.729973,0
1731604504.841947,0
1731604504.948217,0
1731604505.054966,0
1731604505.164674,0
1731604505.272842,0
1731604505.381924,0
1731604505.494336,0
1731604505.605406,0
1731604505.755455,0
1731604505.864909,0
1731604505.987550,0
1731604506.094996,0
1731604506.206631,0
1731604506.313674,0
1731604506.421265,0
1731604506.528976,0
1731604506.637516,1
1731604506.749282,0
1731604506.856402,0
1731604506.964907,0
1731604507.074190,0
1731604507.183317,0
1731604507.293382,0
1731604507.404078,0
1731604507.515152,0
1731604507.625924,0
1731604507.735823,0
1731604507.844601,0
1731604507.995891,0
1731604508.105229,0
1731604508.216320,0
1731604508.325791,0
1731604508.436783,0
1731604508.547034,0
1731604508.657767,0
1731604508.768212,0
1731604508.878450,0
1731604508.985711,0
1731604509.096279,0
1731604509.208309,0
1731604509.319736,0
1731604509.430428,0
1731604509.541369,0
1731604509.661044,0
1731604509.767578,0
1731604509.874103,0
1731604509.980764,0
1731604510.092420,0
1731604510.202705,0
1731604510.313423,0
1731604510.424541,0
1731604510.535341,0
1731604510.642537,0
1731604510.752003,0
1731604510.861956,0
1731604510.970954,0
1731604511.078831,0
1731604511.186158,0
1731604511.297335,0
1731604511.407828,0
1731604511.515711,0
1731604511.627461,0
1731604511.738446,0
1731604511.848695,0
1731604511.958826,0
1731604512.067264,0
1731604512.174223,0
1731604512.282674,0
1731604512.392375,0
1731604512.502505,0
1731604512.609735,0
1731604512.717854,0
1731604512.824361,4
1731604512.934620,0
1731604513.044554,0
1731604513.151877,0
1731604513.259415,0
1731604513.365649,0
1731604513.474840,0
1731604513.581809,0
1731604513.688372,0
1731604513.795803,0
1731604513.903371,0
1731604514.013365,0
1731604514.124266,0
1731604514.234039,0
1731604514.345248,0
1731604514.455081,0
1731604514.606536,0
1731604514.718112,0
1731604514.827889,0
1731604514.934172,0
1731604515.045088,0
1731604515.151107,0
1731604515.257772,0
1731604515.370201,0
1731604515.480386,0
1731604515.664094,0
1731604515.800915,0
1731604515.907373,0
1731604516.047358,0
1731604516.156965,0
1731604516.267577,0
1731604516.377517,0
1731604516.488321,0
1731604516.596180,0
1731604516.705302,0
1731604516.818108,0
1731604516.928221,0
1731604517.040898,0
1731604517.150240,0
1731604517.259254,0
1731604517.371101,0
1731604517.480555,0
1731604517.589475,0
1731604517.697757,0
1731604517.806372,0
1731604517.914039,0
1731604518.023090,0
1731604518.129999,0
1731604518.238715,0
1731604518.377383,0
1731604518.485832,0
1731604518.596198,0
1731604518.704429,0
1731604518.815570,0
1731604518.926394,0
1731604519.033202,0
1731604519.139381,1
1731604519.248356,0
1731604519.354921,0
1731604519.463906,0
